-1.788284687233324233e+00,-1.138444308422712284e-02,-4.248584815529807268e-01
-1.738397659481605739e+00,4.916550572162459859e-02,-3.704469924223327548e-01
-1.764900810776146800e+00,3.963806873940097647e-02,-2.389459582635769797e-01
-1.738561388205319247e+00,-4.014389057011218814e-02,-2.692341072962586845e-01
-1.788142478207049857e+00,6.623335338479799383e-02,-2.879447026145668942e-01
-1.676826552238729118e+00,-6.192313157918975103e-02,-1.801097900165177512e-01
-1.757662816434682362e+00,-1.175489161391714277e-02,-3.522059324172427397e-02
-1.791324037057049567e+00,-1.316606798481641805e-01,-5.040643778855236068e-02
-1.771408280376879363e+00,-3.340940918031626988e-02,6.467025001119834637e-02
-1.809497258794178887e+00,3.191798400060568558e-02,1.166725341036026070e-01
-1.710517857895116345e+00,8.515488727969809310e-03,1.008038980003886087e-01
-1.743670000437760992e+00,2.107505256501179466e-02,2.379262558867079602e-01
-1.717728792670848437e+00,1.147055104565845723e-01,2.730364183069465822e-01
-1.772844736487297013e+00,-7.545422734875896487e-02,3.962461799599333867e-01
-1.872446584558760785e+00,-7.834576690599946713e-02,4.374570524777072200e-01
-1.758990988095217922e+00,-4.366175277936774901e-02,-4.705438856024798944e-01
-1.762675047224961489e+00,-3.085811039620688437e-02,-4.161212732384677593e-01
-1.845650742537521927e+00,-2.210866182892065601e-02,-2.941943320810106455e-01
-1.719485035843158371e+00,-9.500425977488710649e-02,-3.185767940817356703e-01
-1.732364995374625627e+00,-1.724401653107273530e-02,-1.723947426874502531e-01
-1.774569832989673301e+00,2.062555568138138562e-02,-3.445954125079958574e-02
-1.816226614180078025e+00,6.676584046396877303e-02,-6.020280768856029613e-02
-1.858559747043943444e+00,-3.011060062707222873e-02,2.197231403731654542e-02
-1.867184299868201114e+00,-6.349273877406692856e-02,4.549813722649620473e-04
-1.805442858966619157e+00,-8.289673901187238902e-02,4.403663629307816296e-02
-1.828724176831012072e+00,-1.538391806143295064e-02,9.586661576948687924e-02
-1.733765651054471890e+00,-1.086681576322488380e-01,1.995069574118202849e-01
-1.838948000025144358e+00,3.801296995251154942e-02,3.388886460022608738e-01
-1.917508831552781068e+00,-7.456676028645869980e-02,3.447364757388685086e-01
-1.826596890755279423e+00,1.369836676503335265e-02,3.506531161049993850e-01
-1.752622438789701587e+00,-3.377391171554470356e-02,-5.395963712342038976e-01
-1.799977275122926157e+00,-8.391557678214892069e-02,-3.466405115306189222e-01
-1.829185525938731294e+00,-4.727277560261873568e-02,-3.589994348479492725e-01
-1.830592663772722561e+00,-9.879299142446040793e-02,-2.843508349680569647e-01
-1.768711594514542629e+00,-7.666134823708524448e-02,-2.829112099518217849e-01
-1.772981426191013510e+00,-1.040791814495255208e-03,-2.120942665447196340e-01
-1.768987540529290969e+00,-5.835860623774113964e-02,-1.704389711900130555e-01
-1.745594819541652409e+00,-4.588966856332315353e-02,-8.010733937609490485e-02
-1.795880779079694234e+00,-8.485246396959308934e-02,6.026841873661839544e-02
-1.829598969784892004e+00,-9.046695570664617381e-02,1.244438715364580145e-01
-1.767357761163125263e+00,-5.064738256689523682e-02,1.245066436044810487e-01
-1.821359873788829464e+00,-1.545602061684702710e-01,1.535812085564417506e-01
-1.852592978578482485e+00,-1.018315363598135126e-01,3.052478497177817940e-01
-1.768064055471982865e+00,-6.886631893529858439e-02,2.078693160038204701e-01
-1.892489336071630834e+00,-1.760705100345068275e-01,4.049013133897572114e-01
-1.804748747063879000e+00,-1.548609007889017453e-01,-6.176241231061528891e-01
-1.810530145423960846e+00,-2.302100097123087330e-02,-4.187719072469447967e-01
-1.798591733077639088e+00,-5.415154723884368915e-02,-3.763734278669382816e-01
-1.805082634926481022e+00,-2.775648785687638564e-02,-4.163221193782481455e-01
-1.821049260178168039e+00,-9.152708819657276451e-02,-2.440463780789731141e-01
-1.895225060954510488e+00,-7.200943547208359108e-02,-1.434828390144576304e-01
-1.853868762373206414e+00,-1.580409185101942782e-02,-1.206356913083437010e-01
-1.816025427972186801e+00,-9.266444367149914707e-02,-1.148627759122414077e-01
-1.824480287972715331e+00,-1.809730065645326624e-01,1.157851968561030565e-01
-1.858336835123002739e+00,-9.066241687762503776e-02,1.739593857062553817e-01
-1.775926142938051733e+00,-1.131547783951611097e-01,1.066863396848550527e-01
-1.753817760674576620e+00,-1.335526349431870319e-01,2.105413578638142824e-01
-1.860963247987917235e+00,-1.028858347188105482e-01,3.181905688889452577e-01
-1.941479028898700943e+00,-6.297306189770461582e-02,3.665786979332553708e-01
-1.811609164500193270e+00,-7.200118836494587282e-02,4.663043913811723007e-01
-1.768817061036701110e+00,-8.510000017097317515e-02,-4.165307981503918455e-01
-1.806632568978830067e+00,-1.857512973588803518e-01,-4.049254375555780272e-01
-1.764737738196232142e+00,-1.138785197450181003e-01,-3.548552216240897783e-01
-1.952337922224042677e+00,1.149975828235223763e-02,-3.263767982141159707e-01
-1.781929200326203055e+00,-1.300424974517042087e-01,-2.279965526034506695e-01
-1.900402534384814768e+00,-1.787764194602281531e-01,-1.364342777332740453e-01
-1.845873229877306620e+00,-6.189358993668270942e-02,-6.482519450561521901e-02
-1.885385461930252138e+00,-1.813966556836711930e-01,5.676260710571795487e-02
-1.933530134717032611e+00,-1.518993993250315477e-01,1.491522025317491007e-01
-1.776997569396593146e+00,-7.137232099565479770e-02,1.489396763877132712e-01
-1.867866562477763281e+00,-1.096256747277598032e-01,1.519078152942835991e-01
-1.851819793854460494e+00,-2.962105269984442735e-02,2.968464451613005428e-01
-1.836010253700162576e+00,-1.465973432870920634e-01,3.340722709831128179e-01
-1.868530541936253897e+00,-9.058460822896612086e-02,3.762738676630679180e-01
-1.930137160479028280e+00,-1.183229339775864752e-01,3.662106055051101983e-01
-1.935280910751803418e+00,-2.234448040538173363e-01,-4.263534346742748893e-01
-1.895464873384323568e+00,-1.068625850466616706e-01,-4.048301914032238491e-01
-1.903131097427807283e+00,-1.580236831074702808e-01,-3.010419293561472087e-01
-1.799332538424819550e+00,-1.479898747756058786e-01,-2.570437491975657851e-01
-1.860117377421922180e+00,-1.971335162143559583e-01,-2.555021975740170426e-01
-1.978104376728552660e+00,-2.444402970607141568e-01,-1.345104487489367506e-01
-1.858143663505968490e+00,-1.590704537429058485e-01,-1.353748820982315082e-01
-1.897268517408581934e+00,-1.524034289199152625e-01,3.710117045357255727e-02
-1.868985714639794793e+00,-6.407480219470697291e-02,5.352087400881774815e-02
-1.837145421924469169e+00,-2.105035963528607001e-01,2.965346587586363547e-02
-1.839276954026430211e+00,-2.162957176130190784e-01,2.250587244612230753e-01
-1.877732256339000871e+00,-9.263578129183558385e-02,2.185690375738254254e-01
-1.962264646981298100e+00,-1.377586191437605301e-01,2.652909793941204963e-01
-1.875930837415961561e+00,-2.033132375595082530e-01,4.579495565731059314e-01
-1.902786124347238372e+00,-1.088046042552079790e-01,4.080517260343855535e-01
-1.871974946167982656e+00,-1.750447131205307150e-01,-4.506753061875675148e-01
-1.892184925063949086e+00,-1.637949626933482838e-01,-3.941012229607122608e-01
-1.773700997807230895e+00,-1.535588745952854162e-01,-3.155394760293035450e-01
-1.914990405103985660e+00,-1.447309837323056958e-01,-2.790401705393987797e-01
-1.922488695835719019e+00,-1.872778941062407387e-01,-2.171273192522318873e-01
-1.882169051038139473e+00,-2.140751810389534826e-01,-1.329834057737685482e-01
-1.918125065689084030e+00,-1.745925427848378508e-01,-4.696496213467740016e-02
-1.978084699322355089e+00,-1.273113894372177035e-01,6.002449733302210599e-03
-1.972306356903838376e+00,-3.710659971800664425e-02,4.755303278792796101e-02
-1.916269955117713142e+00,-9.869050550745520067e-02,5.851735131097649673e-02
-1.896829945397454420e+00,-1.453370414178194181e-01,1.586413214785976078e-01
-1.911692212023148763e+00,-3.018248667905976679e-01,1.156941001612202813e-01
-1.980133323737642614e+00,-2.658112771537625707e-01,2.664335873668420840e-01
-1.924134378964392988e+00,-1.210109614134489420e-01,3.059516040133973269e-01
-1.924847345830037915e+00,-1.188697655235237682e-01,5.686461297717853025e-01
-1.899163466530409350e+00,-2.148332506388283825e-01,-5.321072382797369382e-01
-1.856229516325148099e+00,-1.167862123460624429e-01,-4.261993729503717465e-01
-1.937794499637058632e+00,-1.972669034317371672e-01,-4.210892043844248200e-01
-1.901112225773871733e+00,-1.345718364813587309e-01,-2.517200420975844732e-01
-1.812226111143353968e+00,-1.584592132547409937e-01,-2.232839178080329445e-01
-1.906798171191657953e+00,-3.020359469016716814e-01,-1.916227731070481721e-01
-1.962519605943595424e+00,-2.729077196131631800e-01,-1.120732471973044236e-01
-1.924888619220068042e+00,-1.836231778708573847e-01,-3.454345625735486675e-02
-1.940960599425954225e+00,-1.452710797790630337e-01,1.037533670270102681e-01
-1.945317732463155425e+00,-1.805413504120782775e-01,1.106404798138416745e-01
-1.880367915460510631e+00,-1.918877694966262537e-01,2.077576242290450348e-01
-1.838421452483099516e+00,-2.278503723332565012e-01,2.841438518286205639e-01
-1.973578843790439352e+00,-1.323205745174074743e-01,2.889137504662325773e-01
-1.935025582889594808e+00,-1.758298343693480148e-01,3.676872301524393150e-01
-1.982373839032373297e+00,-2.021103802498298296e-01,5.031982813558283363e-01
-1.983645488958113212e+00,-2.477613392824593586e-01,-5.393825602911677120e-01
-1.846063416647217625e+00,-1.795592549916597835e-01,-4.536371600586180386e-01
-1.947357480266940444e+00,-1.602842551894986256e-01,-4.147657396849490086e-01
