-3.962083108370785034e+00,-3.377677498069711279e-03,-1.051275781546354260e+00
-4.697960085288312548e+00,8.592770103567803214e-03,-1.079788490077053353e+00
-5.749372209006657464e+00,1.221517267567607222e-02,-1.134464525665289658e+00
-7.392997998729581965e+00,-1.037679396024365546e-03,-1.168500888736595078e+00
-1.032420723818059471e+01,6.651739555832505285e-03,-1.267362230474704088e+00
-1.145498351971369644e+01,1.631555256544664229e-03,-1.004975249396674375e+00
-1.147726317899989290e+01,-6.456914288228947016e-03,-5.927228141978081455e-01
-1.147229122207875740e+01,-2.013288583169411256e-02,-2.058166871425055611e-01
-1.150150409456662359e+01,5.744899227047414649e-04,2.001632051186988115e-01
-1.151509790995604732e+01,5.042086664182587712e-03,5.998386501615570188e-01
-1.150695099476705430e+01,1.554377270232584372e-03,1.020712604985900995e+00
-3.956208204157627417e+00,-6.878364525575014765e-02,-1.069571542846430079e+00
-4.713197000024378802e+00,-6.442655195593793849e-02,-1.076695616256976518e+00
-5.781976393316137219e+00,-8.665308559477662154e-02,-1.108482961345788942e+00
-7.424362176385243650e+00,-1.010285206044893580e-01,-1.184481867295577029e+00
-1.028372801527346247e+01,-1.352350746028430917e-01,-1.264005003123046311e+00
-1.164291089114233735e+01,-1.564402346027558011e-01,-1.032303797131302714e+00
-1.165483133909954461e+01,-1.630952021022497589e-01,-6.087770124304264785e-01
-1.166718900308479157e+01,-1.682697420299376634e-01,-2.123910868197280422e-01
-1.168830634591667916e+01,-1.778855572187560963e-01,1.830276955756627300e-01
-1.169686153906245529e+01,-1.714421779011417180e-01,6.254843052870813214e-01
-1.171607024381442841e+01,-1.659882667125243128e-01,1.021592288591401498e+00
-3.967655121660818907e+00,-1.088507511409424616e-01,-1.057184791348664721e+00
-4.683051793651057615e+00,-1.286872445600198978e-01,-1.077121509392072962e+00
-5.771844727213229831e+00,-1.612478153946649562e-01,-1.120275699625783661e+00
-7.422329988623621588e+00,-1.972094689631334052e-01,-1.172554194681566297e+00
-1.033091293147966994e+01,-3.072373428888270919e-01,-1.276840756567697577e+00
-1.185618415212154808e+01,-3.339921295118959410e-01,-1.037153196652434328e+00
-1.186907505916574479e+01,-3.300926390985048364e-01,-6.188401629351552025e-01
-1.188029654691116832e+01,-3.474660532501342436e-01,-2.247557359294698742e-01
-1.188958970487527722e+01,-3.515804286095192133e-01,2.095611125591533841e-01
-1.190030155355530894e+01,-3.337335738529130791e-01,6.397409170117575039e-01
-1.191365290163451895e+01,-3.568678638243005241e-01,1.036314336346545462e+00
-3.975376219655371912e+00,-1.595899856773262404e-01,-1.066136637277413479e+00
-4.684274297591344727e+00,-2.070791967503864683e-01,-1.080621991840912122e+00
-5.764513155120193133e+00,-2.398732567739498833e-01,-1.108368595286287395e+00
-7.392576807281590945e+00,-3.132631016767090104e-01,-1.167288103792444964e+00
-1.031870774884771613e+01,-4.548152686906037356e-01,-1.278841636219377742e+00
-1.205695558170965143e+01,-5.173183838283038627e-01,-1.050077570200665500e+00
-1.207258309549415110e+01,-5.146256277207503782e-01,-6.406777729981940617e-01
-1.208298102168381583e+01,-5.289693525022465259e-01,-2.172314840158603988e-01
-1.209103325771597959e+01,-5.209071028901066658e-01,2.076939507426267262e-01
-1.211897202168083787e+01,-5.159177623879581676e-01,6.372389575376485871e-01
-1.212995958464173718e+01,-5.191373717326912551e-01,1.063456235789197457e+00
-3.962804640844632242e+00,-2.178868450485025032e-01,-1.058966669803959704e+00
-4.686605977925879074e+00,-2.792989176582824640e-01,-1.072363750216001499e+00
-5.770738782617453211e+00,-3.275464804297828492e-01,-1.130133319854000229e+00
-7.403731472420131077e+00,-4.343439479312752871e-01,-1.178681232139182633e+00
